pfr_player_id,pfr_player_name,team,season,pos_group,tier,is_hit,player_return,avg_snap_pct,sharpe_elite,is_filled,is_need,need_bonus,filled_penalty,sharpe_adjusted
RidlCa00,Calvin Ridley,ATL,2018,WR,Late 1st,FALSE,0.2960289855072463,0.5150724637681158,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
PennRa00,Rashaad Penny,SEA,2018,RB,Late 1st,FALSE,0.08874622263336415,0.1427536231884058,-0.6590141737847004,TRUE,FALSE,0,0,-0.6590141737847004
EdmuTe00,Terrell Edmunds,PIT,2018,S,Late 1st,TRUE,0.20322640360492028,0.8982608695652176,-1.1099795447264005,FALSE,TRUE,0.5549897723632002,0,-0.5549897723632002
BryaTa00,Taven Bryan,JAX,2018,DL,Late 1st,FALSE,0.17536980766122515,0.34478260869565225,0.2309999195681216,TRUE,FALSE,0,-0.1154999597840608,0.1154999597840608
HughMi00,Mike Hughes,MIN,2018,CB,Late 1st,FALSE,0.14793264639356618,0.33565217391304347,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
MichSo00,Sony Michel,NWE,2018,RB,Late 1st,FALSE,0.1625153664302601,0.35521739130434793,-0.6590141737847004,FALSE,TRUE,0.3295070868923502,0,-0.3295070868923502
JackLa00,Lamar Jackson,BAL,2018,QB,Late 1st,TRUE,0.8597114963418612,0.7350724637681161,-0.01464865016940941,TRUE,FALSE,0,0,-0.01464865016940941
MurrKy00,Kyler Murray,ARI,2019,QB,Top 10,TRUE,0.724867707854846,0.7914285714285714,0.37407124048736107,TRUE,FALSE,0,-0.18703562024368053,0.18703562024368053
BosaNi00,Nick Bosa,SFO,2019,EDGE,Top 10,TRUE,0.34389139103917427,0.6384285714285713,0.265142802793857,FALSE,TRUE,0,0,0.265142802793857
WillQu00,Quinnen Williams,NYJ,2019,DL,Top 10,FALSE,0.22544928305894849,0.4978571428571429,-0.2840537572894559,FALSE,TRUE,0.14202687864472796,0,-0.14202687864472796
FerrCl00,Clelin Ferrell,LV,2019,EDGE,Top 10,FALSE,0.14502298850574713,0.40400000000000014,0.265142802793857,FALSE,TRUE,0,0,0.265142802793857
WhitDe02,Devin White,TAM,2019,LB,Top 10,TRUE,0.13455656482246078,0.9322857142857144,-0.7813094655693499,TRUE,FALSE,0,0,-0.7813094655693499
JoneDa05,Daniel Jones,NYG,2019,QB,Top 10,TRUE,0.7287909967845658,0.7647142857142857,0.37407124048736107,FALSE,TRUE,0,0,0.37407124048736107
AlleJo03,Josh Hines-Allen,JAX,2019,EDGE,Top 10,FALSE,0.35013488153882244,0.5968571428571429,0.265142802793857,FALSE,TRUE,0,0,0.265142802793857
HockTJ00,T.J. Hockenson,DET,2019,TE,Top 10,TRUE,0.17809149277688602,0.6377142857142858,-0.8216691790024073,FALSE,TRUE,0.41083458950120366,0,-0.41083458950120366
OlivEd00,Ed Oliver,BUF,2019,DL,Top 10,TRUE,0.28095167286245343,0.5625714285714284,-0.2840537572894559,FALSE,TRUE,0.14202687864472796,0,-0.14202687864472796
BushDe01,Devin Bush Jr.,PIT,2019,LB,Top 10,FALSE,0.13413707679603634,0.5677142857142857,-0.7813094655693499,TRUE,FALSE,0,0,-0.7813094655693499
WillJo10,Jonah Williams,CIN,2019,OT,Late 1st,FALSE,0.2676767123287671,0.651,0.5624288068243084,FALSE,TRUE,0,0,0.5624288068243084
GaryRa00,Rashan Gary,GNB,2019,EDGE,Late 1st,FALSE,0.307,0.435,0.5944072297042816,FALSE,TRUE,0,0,0.5944072297042816
WilkCh00,Christian Wilkins,MIA,2019,DL,Late 1st,TRUE,0.37510355815188523,0.6652857142857143,0.2309999195681216,TRUE,FALSE,0,-0.1154999597840608,0.1154999597840608
LindCh00,Chris Lindstrom,ATL,2019,IOL,Late 1st,TRUE,0.2184859437751004,0.768,-0.7109611026659682,TRUE,FALSE,0,0,-0.7109611026659682
HaskDw00,Dwayne Haskins,WAS,2019,QB,Late 1st,FALSE,0.1706770785484612,0.1942857142857143,-0.01464865016940941,TRUE,FALSE,0,0,-0.01464865016940941
BurnBr00,Brian Burns,CAR,2019,EDGE,Late 1st,TRUE,0.42015153647665976,0.6468571428571431,0.5944072297042816,FALSE,TRUE,0,0,0.5944072297042816
LawrDe03,Dexter Lawrence,NYG,2019,DL,Late 1st,TRUE,0.3752225172596919,0.6494285714285715,0.2309999195681216,TRUE,FALSE,0,-0.1154999597840608,0.1154999597840608
BradGa00,Garrett Bradbury,MIN,2019,IOL,Late 1st,TRUE,0.17718014916810096,0.8468571428571429,-0.7109611026659682,TRUE,FALSE,0,0,-0.7109611026659682
SimmJe01,Jeffery Simmons,TEN,2019,DL,Late 1st,TRUE,0.39096494954859257,0.6631428571428569,0.2309999195681216,TRUE,FALSE,0,-0.1154999597840608,0.1154999597840608
FantNo00,Noah Fant,DEN,2019,TE,Late 1st,TRUE,0.19349545211342967,0.6567142857142858,-1.219820850957934,FALSE,TRUE,0.609910425478967,0,-0.609910425478967
SavaDa00,Darnell Savage Jr.,GNB,2019,S,Late 1st,TRUE,0.20424009603841536,0.8738571428571429,-1.1099795447264005,FALSE,TRUE,0.5549897723632002,0,-0.5549897723632002
DillAn00,Andre Dillard,PHI,2019,OT,Late 1st,FALSE,0.09852759295499021,0.15471428571428572,0.5624288068243084,TRUE,FALSE,0,-0.2812144034121542,0.2812144034121542
HowaTy00,Tytus Howard,HOU,2019,OT,Late 1st,TRUE,0.3477174168297456,0.7375714285714287,0.5624288068243084,FALSE,TRUE,0,0,0.5624288068243084
JacoJo01,Josh Jacobs,LV,2019,RB,Late 1st,TRUE,0.28506180344478216,0.5601428571428572,-0.6590141737847004,FALSE,TRUE,0.3295070868923502,0,-0.3295070868923502
BrowMa04,Marquise Brown,BAL,2019,WR,Late 1st,TRUE,0.289575,0.6668571428571428,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
SweaMo00,Montez Sweat,WAS,2019,EDGE,Late 1st,FALSE,0.39716889514426457,0.5772857142857143,0.5944072297042816,FALSE,TRUE,0,0,0.5944072297042816
AbraJo01,Johnathan Abram,LV,2019,S,Late 1st,FALSE,0.11570028011204485,0.5200000000000001,-1.1099795447264005,FALSE,TRUE,0.5549897723632002,0,-0.5549897723632002
TillJe00,Jerry Tillery,LAC,2019,DL,Late 1st,FALSE,0.24964684014869887,0.526,0.2309999195681216,FALSE,TRUE,0,0,0.2309999195681216
CollLJ00,L.J. Collier,SEA,2019,EDGE,Late 1st,FALSE,0.126743842364532,0.22885714285714284,0.5944072297042816,FALSE,TRUE,0,0,0.5944072297042816
BakeDe00,Deandre Baker,NYG,2019,CB,Late 1st,FALSE,0.10596118909991742,0.25685714285714284,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
McGaKa00,Kaleb McGary,ATL,2019,OT,Late 1st,TRUE,0.3742485322896282,0.8658571428571429,0.5624288068243084,TRUE,FALSE,0,-0.2812144034121542,0.2812144034121542
HarrNK00,N'Keal Harry,NWE,2019,WR,Late 1st,FALSE,0.12851428571428572,0.29942857142857143,0.12050516789925936,FALSE,TRUE,0,0,0.12050516789925936
BurrJo01,Joe Burrow,CIN,2020,QB,Top 10,TRUE,0.7642699605996105,0.8074647887323945,0.37407124048736107,FALSE,TRUE,0,0,0.37407124048736107
YounCh04,Chase Young,WAS,2020,EDGE,Top 10,FALSE,0.21200349221767387,0.48915492957746487,0.265142802793857,FALSE,TRUE,0,0,0.265142802793857
OkudJe00,Jeff Okudah,DET,2020,CB,Top 10,FALSE,0.1150621997883253,0.398169014084507,-0.6077512429479659,FALSE,TRUE,0.30387562147398295,0,-0.30387562147398295
ThomAn02,Andrew Thomas,NYG,2020,OT,Top 10,TRUE,0.2758454562994405,0.7698591549295776,0.183805236207038,TRUE,FALSE,0,-0.091902618103519,0.091902618103519
TagoTu00,Tua Tagovailoa,MIA,2020,QB,Top 10,TRUE,0.6877174041030749,0.6907042253521126,0.37407124048736107,TRUE,FALSE,0,-0.18703562024368053,0.18703562024368053
HerbJu00,Justin Herbert,LAC,2020,QB,Top 10,TRUE,0.8618411303835877,0.8716901408450706,0.37407124048736107,FALSE,TRUE,0,0,0.37407124048736107
BrowDe05,Derrick Brown,CAR,2020,DL,Top 10,TRUE,0.32678705691397447,0.6957746478873238,-0.2840537572894559,FALSE,TRUE,0.14202687864472796,0,-0.14202687864472796
SimmIs00,Isaiah Simmons,ARI,2020,LB,Top 10,FALSE,0.13674265244647074,0.5770422535211269,-0.7813094655693499,FALSE,TRUE,0.39065473278467494,0,-0.39065473278467494
HendCJ00,C.J. Henderson,JAX,2020,CB,Top 10,FALSE,0.1477834405275584,0.43183098591549296,-0.6077512429479659,FALSE,TRUE,0.30387562147398295,0,-0.30387562147398295
WillJe04,Jedrick Wills Jr.,CLE,2020,OT,Top 10,FALSE,0.22890989774262008,0.7264788732394367,0.183805236207038,FALSE,TRUE,0,0,0.183805236207038
BectMe00,Mekhi Becton,NYJ,2020,IOL,Late 1st,FALSE,0.14081362067990272,0.3838028169014085,-0.7109611026659682,TRUE,FALSE,0,0,-0.7109611026659682
RuggHe00,Henry Ruggs III,LV,2020,WR,Late 1st,FALSE,0.06923239436619717,0.19098591549295774,0.12050516789925936,FALSE,TRUE,0,0,0.12050516789925936
WirfTr00,Tristan Wirfs,TAM,2020,OT,Late 1st,TRUE,0.4424773297318154,0.9866197183098591,0.5624288068243084,FALSE,TRUE,0,0,0.5624288068243084
KinlJa00,Javon Kinlaw,SFO,2020,DL,Late 1st,FALSE,0.18836829153358814,0.32859154929577467,0.2309999195681216,FALSE,TRUE,0,0,0.2309999195681216
JeudJe00,Jerry Jeudy,DEN,2020,WR,Late 1st,FALSE,0.2787887323943662,0.5594366197183099,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
TerrAJ00,AJ Terrell,ATL,2020,CB,Late 1st,TRUE,0.3744327118782056,0.7985915492957746,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
LambCe00,CeeDee Lamb,DAL,2020,WR,Late 1st,TRUE,0.42822711267605634,0.7743661971830986,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
JackAu00,Austin Jackson,MIA,2020,OT,Late 1st,FALSE,0.28053579008296353,0.6438028169014085,0.5624288068243084,FALSE,TRUE,0,0,0.5624288068243084
ArneDa00,Damon Arnette,LV,2020,CB,Late 1st,FALSE,0.034798664821297724,0.08197183098591548,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
ChaiKL00,K'Lavon Chaisson,JAX,2020,EDGE,Late 1st,FALSE,0.17514565554245007,0.28422535211267597,0.5944072297042816,FALSE,TRUE,0,0,0.5944072297042816
ReagJa00,Jalen Reagor,PHI,2020,WR,Late 1st,FALSE,0.14782922535211274,0.36859154929577476,0.12050516789925936,FALSE,TRUE,0,0,0.12050516789925936
JeffJu00,Justin Jefferson,MIN,2020,WR,Late 1st,TRUE,0.42811619718309857,0.7512676056338028,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
MurrKe00,Kenneth Murray,LAC,2020,LB,Late 1st,FALSE,0.20130994056826507,0.6585915492957746,-0.8036273004092015,TRUE,FALSE,0,0,-0.8036273004092015
RuizCe00,Cesar Ruiz,NOR,2020,IOL,Late 1st,TRUE,0.20582259554650523,0.8367605633802816,-0.7109611026659682,TRUE,FALSE,0,0,-0.7109611026659682
AiyuBr00,Brandon Aiyuk,SFO,2020,WR,Late 1st,TRUE,0.45695598591549286,0.8633802816901407,0.12050516789925936,FALSE,TRUE,0,0,0.12050516789925936
LoveJo03,Jordan Love,GNB,2020,QB,Late 1st,FALSE,0.4649796204882025,0.29901408450704225,-0.01464865016940941,TRUE,FALSE,0,0,-0.01464865016940941
BrooJo01,Jordyn Brooks,SEA,2020,LB,Late 1st,FALSE,0.21117658552470897,0.6663380281690141,-0.8036273004092015,TRUE,FALSE,0,0,-0.8036273004092015
QueePa00,Patrick Queen,BAL,2020,LB,Late 1st,TRUE,0.2890370430676544,0.8839436619718306,-0.8036273004092015,FALSE,TRUE,0.40181365020460075,0,-0.40181365020460075
WilsIs00,Isaiah Wilson,TEN,2020,OT,Late 1st,FALSE,2.052865136021609e-4,5.633802816901409e-4,0.5624288068243084,TRUE,FALSE,0,-0.2812144034121542,0.2812144034121542
IgbiNo00,Noah Igbinoghene,MIA,2020,CB,Late 1st,FALSE,0.05997704143938777,0.13732394366197184,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
GladJe00,Jeff Gladney,MIN,2020,CB,Late 1st,FALSE,0.09599674346657981,0.2035211267605634,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
EdwaCl00,Clyde Edwards-Helaire,KAN,2020,RB,Late 1st,FALSE,0.13957949588785676,0.3047887323943663,-0.6590141737847004,FALSE,TRUE,0.3295070868923502,0,-0.3295070868923502
LawrTr00,Trevor Lawrence,JAX,2021,QB,Top 10,TRUE,0.7264683815648446,0.8284722222222224,0.37407124048736107,TRUE,FALSE,0,-0.18703562024368053,0.18703562024368053
WilsZa00,Zach Wilson,NYJ,2021,QB,Top 10,FALSE,0.2989117541979278,0.4409722222222222,0.37407124048736107,TRUE,FALSE,0,-0.18703562024368053,0.18703562024368053
LancTr00,Trey Lance,SFO,2021,QB,Top 10,FALSE,0.054245980707395496,0.07263888888888889,0.37407124048736107,TRUE,FALSE,0,-0.18703562024368053,0.18703562024368053
PittKy00,Kyle Pitts,ATL,2021,TE,Top 10,TRUE,0.06285580524344571,0.5720833333333332,-0.8216691790024073,TRUE,FALSE,0,0,-0.8216691790024073
ChasJa00,Ja'Marr Chase,CIN,2021,WR,Top 10,TRUE,0.3430998263888889,0.8609722222222221,0.03548229674290931,FALSE,TRUE,0,0,0.03548229674290931
WaddJa00,Jaylen Waddle,MIA,2021,WR,Top 10,TRUE,0.28818750000000004,0.6750000000000002,0.03548229674290931,TRUE,FALSE,0,-0.017741148371454653,0.017741148371454653
SewePe00,Penei Sewell,DET,2021,OT,Top 10,TRUE,0.37176712328767114,0.985,0.183805236207038,TRUE,FALSE,0,-0.091902618103519,0.091902618103519
HornJa00,Jaycee Horn,CAR,2021,CB,Top 10,FALSE,0.23390333975594088,0.4697222222222222,-0.6077512429479659,FALSE,TRUE,0.30387562147398295,0,-0.30387562147398295
SurtPa01,Patrick Surtain II,DEN,2021,CB,Top 10,TRUE,0.36189338471419397,0.8744444444444445,-0.6077512429479659,FALSE,TRUE,0.30387562147398295,0,-0.30387562147398295
SmitDe07,DeVonta Smith,PHI,2021,WR,Top 10,TRUE,0.3846093749999999,0.8991666666666664,0.03548229674290931,TRUE,FALSE,0,-0.017741148371454653,0.017741148371454653
FielJu00,Justin Fields,CHI,2021,QB,Late 1st,FALSE,0.5409174705251876,0.607638888888889,-0.01464865016940941,FALSE,TRUE,0.007324325084704705,0,-0.007324325084704705
ParsMi00,Micah Parsons,DAL,2021,EDGE,Late 1st,TRUE,0.5076823572340813,0.7627777777777777,0.5944072297042816,FALSE,TRUE,0,0,0.5944072297042816
SlatRa00,Rashawn Slater,LAC,2021,OT,Late 1st,FALSE,0.3289657534246575,0.7080555555555555,0.5624288068243084,FALSE,TRUE,0,0,0.5624288068243084
VeraAl00,Alijah Vera-Tucker,NYJ,2021,IOL,Late 1st,FALSE,0.13466503049233974,0.5709722222222223,-0.7109611026659682,FALSE,TRUE,0.3554805513329841,0,-0.3554805513329841
JoneMa05,Mac Jones,NWE,2021,QB,Late 1st,TRUE,0.5549346195069667,0.6741666666666667,-0.01464865016940941,FALSE,TRUE,0.007324325084704705,0,-0.007324325084704705
CollZa00,Zaven Collins,ARI,2021,LB,Late 1st,FALSE,0.21544572896596018,0.5344444444444444,-0.8036273004092015,FALSE,TRUE,0.40181365020460075,0,-0.40181365020460075
LeatAl00,Alex Leatherwood,LV,2021,IOL,Late 1st,FALSE,0.04561460657444592,0.2506944444444444,-0.7109611026659682,FALSE,TRUE,0.3554805513329841,0,-0.3554805513329841
PhilJa02,Jaelan Phillips,MIA,2021,DL,Late 1st,FALSE,0.23582713754646836,0.42291666666666666,0.2309999195681216,FALSE,TRUE,0,0,0.2309999195681216
DaviJa11,Jamin Davis,WAS,2021,LB,Late 1st,FALSE,0.1258477842003853,0.49777777777777765,-0.8036273004092015,FALSE,TRUE,0.40181365020460075,0,-0.40181365020460075
ToneKa00,Kadarius Toney,NYG,2021,WR,Late 1st,FALSE,0.06118749999999998,0.15249999999999997,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
PayeKw00,Kwity Paye,IND,2021,DL,Late 1st,FALSE,0.29228624535315983,0.5241666666666667,0.2309999195681216,FALSE,TRUE,0,0,0.2309999195681216
FarlCa00,Caleb Farley,TEN,2021,CB,Late 1st,FALSE,0.027429672447013487,0.06333333333333334,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
DarrCh00,Christian Darrisaw,MIN,2021,OT,Late 1st,FALSE,0.3184025875190258,0.6219444444444444,0.5624288068243084,TRUE,FALSE,0,-0.2812144034121542,0.2812144034121542
HarrNa00,Najee Harris,PIT,2021,RB,Late 1st,TRUE,0.26402758077226174,0.6169444444444447,-0.6590141737847004,FALSE,TRUE,0.3295070868923502,0,-0.3295070868923502
EtieTr00,Travis Etienne,JAX,2021,RB,Late 1st,TRUE,0.21507565011820332,0.4433333333333334,-0.6590141737847004,FALSE,TRUE,0.3295070868923502,0,-0.3295070868923502
NewsGr00,Greg Newsome II,CLE,2021,CB,Late 1st,FALSE,0.27038471419396265,0.6477777777777776,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
BateRa00,Rashod Bateman,BAL,2021,WR,Late 1st,FALSE,0.22983854166666667,0.47958333333333336,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
TurnPa02,Payton Turner,NOR,2021,EDGE,Late 1st,FALSE,0.07542583470169675,0.13666666666666666,0.5944072297042816,TRUE,FALSE,0,-0.2972036148521408,0.2972036148521408
StokEr00,Eric Stokes,GNB,2021,CB,Late 1st,FALSE,0.21686319845857416,0.4819444444444444,0.08046471267687343,TRUE,FALSE,0,-0.04023235633843671,0.04023235633843671
RousGr00,Gregory Rousseau,BUF,2021,DL,Late 1st,TRUE,0.3278345724907062,0.5879166666666665,0.2309999195681216,TRUE,FALSE,0,-0.1154999597840608,0.1154999597840608
OwehJa00,Odafe Oweh,BAL,2021,EDGE,Late 1st,FALSE,0.3371839080459771,0.5220833333333335,0.5944072297042816,FALSE,TRUE,0,0,0.5944072297042816
TryoJo00,Joe Tryon-Shoyinka,TAM,2021,EDGE,Late 1st,FALSE,0.2983428206531655,0.5636111111111111,0.5944072297042816,TRUE,FALSE,0,-0.2972036148521408,0.2972036148521408
WalkTr03,Travon Walker,JAX,2022,EDGE,Top 10,TRUE,0.2035212552453932,0.6736111111111112,0.265142802793857,FALSE,TRUE,0,0,0.265142802793857
HutcAi00,Aidan Hutchinson,DET,2022,EDGE,Top 10,TRUE,0.3882140120415982,0.7206944444444443,0.265142802793857,FALSE,TRUE,0,0,0.265142802793857
StinDe00,Derek Stingley Jr.,HOU,2022,CB,Top 10,TRUE,0.28596596017983295,0.7740277777777776,-0.6077512429479659,TRUE,FALSE,0,0,-0.6077512429479659
GardSa00,Sauce Gardner,NYJ,2022,CB,Top 10,TRUE,0.2881926782273603,0.7422222222222223,-0.6077512429479659,TRUE,FALSE,0,0,-0.6077512429479659
ThibKa00,Kayvon Thibodeaux,NYG,2022,EDGE,Top 10,TRUE,0.21229976281700427,0.6098611111111113,0.265142802793857,FALSE,TRUE,0,0,0.265142802793857
EkwoIk00,Ikem Ekwonu,CAR,2022,OT,Top 10,TRUE,0.23600380517503797,0.8880555555555555,0.183805236207038,FALSE,TRUE,0,0,0.183805236207038
NealEv00,Evan Neal,NYG,2022,OT,Top 10,FALSE,0.10779680365296802,0.37472222222222223,0.183805236207038,TRUE,FALSE,0,-0.091902618103519,0.091902618103519
LondDr00,Drake London,ATL,2022,WR,Top 10,TRUE,0.24112239583333325,0.7279166666666664,0.03548229674290931,FALSE,TRUE,0,0,0.03548229674290931
CrosCh00,Charles Cross,SEA,2022,OT,Top 10,TRUE,0.3601917808219177,0.8983333333333332,0.183805236207038,FALSE,TRUE,0,0,0.183805236207038
WilsGa00,Garrett Wilson,NYJ,2022,WR,Top 10,TRUE,0.35782812499999994,0.7165277777777775,0.03548229674290931,TRUE,FALSE,0,-0.017741148371454653,0.017741148371454653
OlavCh00,Chris Olave,NOR,2022,WR,Late 1st,FALSE,0.19512500000000002,0.5575000000000001,0.12050516789925936,FALSE,TRUE,0,0,0.12050516789925936
WillJa11,Jameson Williams,DET,2022,WR,Late 1st,FALSE,0.28570833333333334,0.5233333333333333,0.12050516789925936,FALSE,TRUE,0,0,0.12050516789925936
DaviJo03,Jordan Davis,PHI,2022,DL,Late 1st,FALSE,0.25905349029326713,0.4231944444444443,0.2309999195681216,FALSE,TRUE,0,0,0.2309999195681216
HamiKy00,Kyle Hamilton,BAL,2022,S,Late 1st,TRUE,0.23895191409897293,0.8056944444444445,-1.1099795447264005,FALSE,TRUE,0.5549897723632002,0,-0.5549897723632002
GreeKe03,Kenyon Green,HOU,2022,IOL,Late 1st,FALSE,0.05588160047597798,0.30277777777777776,-0.7109611026659682,TRUE,FALSE,0,0,-0.7109611026659682
DotsJa00,Jahan Dotson,WAS,2022,WR,Late 1st,FALSE,0.2655052083333333,0.6308333333333332,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
JohnZi00,Zion Johnson,LAC,2022,IOL,Late 1st,TRUE,0.22083444890673803,0.9384722222222222,-0.7109611026659682,FALSE,TRUE,0.3554805513329841,0,-0.3554805513329841
BurkTr00,Treylon Burks,TEN,2022,WR,Late 1st,FALSE,0.11902951388888891,0.2865277777777778,0.12050516789925936,TRUE,FALSE,0,-0.06025258394962968,0.06025258394962968
PennTr00,Trevor Penning,NOR,2022,OT,Late 1st,FALSE,0.17997488584474888,0.47527777777777785,0.5624288068243084,TRUE,FALSE,0,-0.2812144034121542,0.2812144034121542
PickKe00,Kenny Pickett,PIT,2022,QB,Late 1st,FALSE,0.3098060021436228,0.35777777777777786,-0.01464865016940941,FALSE,TRUE,0.007324325084704705,0,-0.007324325084704705
McDuTr00,Trent McDuffie,KAN,2022,CB,Late 1st,TRUE,0.43321836865767505,0.8788888888888889,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
WalkQu00,Quay Walker,GNB,2022,LB,Late 1st,TRUE,0.2391779062299294,0.7634722222222224,-0.8036273004092015,FALSE,TRUE,0.40181365020460075,0,-0.40181365020460075
ElamKa00,Kaiir Elam,BUF,2022,CB,Late 1st,FALSE,0.135883429672447,0.3456944444444444,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
SmitTy02,Tyler Smith,DAL,2022,IOL,Late 1st,TRUE,0.2535814368585453,0.8941666666666668,-0.7109611026659682,TRUE,FALSE,0,0,-0.7109611026659682
LindTy00,Tyler Linderbaum,BAL,2022,IOL,Late 1st,TRUE,0.27106500074371553,0.9661111111111109,-0.7109611026659682,TRUE,FALSE,0,0,-0.7109611026659682
JohnJe07,Jermaine Johnson II,NYJ,2022,LB,Late 1st,FALSE,0.1336946050096339,0.37916666666666665,-0.8036273004092015,TRUE,FALSE,0,0,-0.8036273004092015
LloyDe00,Devin Lloyd,JAX,2022,LB,Late 1st,TRUE,0.24562861271676306,0.7520833333333335,-0.8036273004092015,FALSE,TRUE,0.40181365020460075,0,-0.40181365020460075
WyatDe00,Devonte Wyatt,GNB,2022,DL,Late 1st,FALSE,0.15675340768277568,0.35138888888888886,0.2309999195681216,TRUE,FALSE,0,-0.1154999597840608,0.1154999597840608
StraCo01,Cole Strange,NWE,2022,IOL,Late 1st,FALSE,0.13080856760374832,0.5644444444444444,-0.7109611026659682,FALSE,TRUE,0.3554805513329841,0,-0.3554805513329841
KarlGe00,George Karlaftis III,KAN,2022,EDGE,Late 1st,TRUE,0.46954916985951467,0.7722222222222221,0.5944072297042816,TRUE,FALSE,0,-0.2972036148521408,0.2972036148521408
HillDa04,Daxton Hill,CIN,2022,CB,Late 1st,FALSE,0.21252729608220933,0.5406944444444444,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
CineLe00,Lewis Cine,MIN,2022,CB,Late 1st,FALSE,9.216441875401413e-4,0.0019444444444444446,0.08046471267687343,FALSE,TRUE,0,0,0.08046471267687343
